V4龙哥流畅,#genre# 
北安综合,https://rmplive.hljtv.com/live/beian.m3u8 
勃利综合频道,https://rmplive.hljtv.com/live/boli.m3u8 
东宁综合频道,https://rmplive.hljtv.com/live/dongning.m3u8 
方正综合,https://rmplive.hljtv.com/live/fangzheng.m3u8 
富锦综合,https://rmplive.hljtv.com/live/fujin.m3u8 
甘南综合,https://rmplive.hljtv.com/live/gannan.m3u8 
富裕综合,https://rmplive.hljtv.com/live/fuyu.m3u8 
抚远综合,https://rmplive.hljtv.com/live/fuyuan.m3u8 
海林综合频道,https://rmplive.hljtv.com/live/hailin.m3u8 
海伦市综合频道,https://rmplive.hljtv.com/live/hailun.m3u8 
黑河新闻综合,https://rmplive.hljtv.com/live/heihe.m3u8 
桦川综合频道,https://rmplive.hljtv.com/live/huachuan.m3u8 
虎林综合频道,https://rmplive.hljtv.com/live/hulin.m3u8 
呼玛综合,https://rmplive.hljtv.com/live/huma.m3u8 
克东综合,https://rmplive.hljtv.com/live/kedong.m3u8 
克山综合,https://rmplive.hljtv.com/live/keshan.m3u8 
兰西综合频道,https://rmplive.hljtv.com/live/lanxi.m3u8 
林甸综合频道,https://rmplive.hljtv.com/live/lindian.m3u8 
林口综合频道,https://rmplive.hljtv.com/live/linkou.m3u8 
龙江综合频道,https://rmplive.hljtv.com/live/longjiang.m3u8 
密山综合,https://rmplive.hljtv.com/live/mishan.m3u8 
漠河综合频道,https://rmplive.hljtv.com/live/mohe.m3u8 
嫩江综合,https://rmplive.hljtv.com/live/nenjiang.m3u8 
庆安县综合频道,https://rmplive.hljtv.com/live/qingan.m3u8 
青冈综合,https://rmplive.hljtv.com/live/qinggang.m3u8 
七台河新闻综合,https://rmplive.hljtv.com/live/qitaihe.m3u8 
尚志综合,https://rmplive.hljtv.com/live/shangzhi.m3u8 
绥芬河综合,https://rmplive.hljtv.com/live/suifenhe.m3u8 
绥化新闻综合,https://rmplive.hljtv.com/live/suihua.m3u8 
绥棱综合,https://rmplive.hljtv.com/live/suileng.m3u8 
孙吴综合,https://rmplive.hljtv.com/live/sunwu.m3u8 
塔河综合频道,https://rmplive.hljtv.com/live/tahe.m3u8 
泰来综合,https://rmplive.hljtv.com/live/tailai.m3u8 
铁力综合,https://rmplive.hljtv.com/live/tieli.m3u8 
通河县综合频道,https://rmplive.hljtv.com/live/tonghe.m3u8 
同江综合,https://rmplive.hljtv.com/live/tongjiang.m3u8 
五常综合,https://rmplive.hljtv.com/live/wuchang.m3u8 
依安综合,https://rmplive.hljtv.com/live/yian.m3u8 
伊春绿色林都,https://liveplaysr.dbw.cn/lsdream/6i4bn74/2000/live.m3u8 
依兰综合,https://rmplive.hljtv.com/live/yilan.m3u8 
友谊综合,https://rmplive.hljtv.com/live/youyi.m3u8 
肇东综合,https://rmplive.hljtv.com/live/zhaodong.m3u8 
安达市综合,https://masterpull.hljtv.com/live/FsGxlDZQ.m3u8 
安达综合,https://masterpull.hljtv.com/live/FsGxlDZQ.m3u8 
巴彦综合,https://masterpull.hljtv.com/live/vAtZi96R.m3u8 
拜泉综合,https://masterpull.hljtv.com/live/zHtOXXUz.m3u8 
宝清综合,https://masterpull.hljtv.com/live/HBp9MLoA.m3u8 
北安市综合,https://masterpull.hljtv.com/live/EfoBDa06.m3u8 
北安综合,https://masterpull.hljtv.com/live/EfoBDa06.m3u8 
宾县综合,https://masterpull.hljtv.com/live/DlkgB2B7.m3u8 
宾综合,https://masterpull.hljtv.com/live/DlkgB2B7.m3u8 
勃利综合,https://masterpull.hljtv.com/live/6rx9bifO.m3u8 
大庆新闻综合,https://masterpull.hljtv.com/live/4WdrZLCq.m3u8 
大兴安岭新闻综合,https://masterpull.hljtv.com/live/H2kVyS15.m3u8 
东宁综合,https://masterpull.hljtv.com/live/UQdxnsw8.m3u8 
杜尔伯特综合,https://masterpull.hljtv.com/live/eCNHwyyW.m3u8 
方正综合,https://masterpull.hljtv.com/live/sSN2Uyb2.m3u8 
抚远综合,https://masterpull.hljtv.com/live/tVnkOTOG.m3u8 
富锦综合,https://masterpull.hljtv.com/live/wOBN3GqO.m3u8 
富裕综合,http://221.209.44.174:1980/hls/1001.m3u8 
富裕综合,https://masterpull.hljtv.com/live/MKFLhcpa.m3u8 
甘南综合,https://masterpull.hljtv.com/live/YbFyF4Jb.m3u8 
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild 
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8 
哈尔滨新闻综合,https://stream.hrbtv.net/xwzh/playlist.m3u8 
哈尔滨新闻综合,https://masterpull.hljtv.com/live/sPvVy8Ju.m3u8 
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild 
海林综合,https://masterpull.hljtv.com/live/lqo9Fcdy.m3u8 
海伦综合,https://masterpull.hljtv.com/live/VFNlgeFO.m3u8 
鹤岗新闻综合,http://[2409:8087:1a01:df::4060]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8$移动 
鹤岗新闻综合,https://masterpull.hljtv.com/live/rApKWXbX.m3u8 
黑河新闻综合,https://masterpull.hljtv.com/live/iyoENgSP.m3u8 
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8$移动 
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8$移动 
黑龙江都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226301/index.m3u8$移动 
黑龙江都市,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8 
黑龙江都市,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8$移动 
黑龙江鹤岗新闻综合,http://[2409:8087:1a01:df::4060]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8$移动 
黑龙江佳木斯新闻综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8$移动 
黑龙江农业科教,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8 
黑龙江农业科教,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3 
黑龙江农业科教,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225994/index.m3u8$移动 
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8$移动 
黑龙江齐齐哈尔经济法制,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8$移动 
黑龙江齐齐哈尔新闻综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8$移动 
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8$移动 
黑龙江少儿,http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8 
黑龙江少儿,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226304/index.m3u8$移动 
黑龙江双鸭山综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8$移动 
黑龙江文体,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8 
黑龙江文体,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226239/index.m3u8$移动 
黑龙江文体,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225965/index.m3u8$移动 
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8$移动 
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8$移动 
黑龙江新闻法治,http://[2409:8087:1a01:df::4036]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8 
黑龙江新闻法治,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3 
黑龙江新闻法治,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8$移动 
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8$移动 
黑龙江新闻法治,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8?zheild 
黑龙江影视,http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8 
黑龙江影视,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226298/index.m3u8$移动 
黑龙江影视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225973/index.m3u8$移动 
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8$移动 
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8$移动 
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8$移动 
呼兰综合,https://masterpull.hljtv.com/live/zja8TAIO.m3u8 
呼玛综合,https://masterpull.hljtv.com/live/yN3vDovm.m3u8 
虎林综合,https://masterpull.hljtv.com/live/SJJAEqBS.m3u8 
桦川综合,https://masterpull.hljtv.com/live/NYQcW0fS.m3u8 
桦南综合,https://masterpull.hljtv.com/live/76oCVZd3.m3u8 
鸡东综合,https://masterpull.hljtv.com/live/o4NExHSz.m3u8 
鸡西新闻综合,https://masterpull.hljtv.com/live/uqFwlQDH.m3u8 
佳木斯新闻综合,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226451/index.m3u8$移动 
佳木斯新闻综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8$移动 
佳木斯新闻综合,https://masterpull.hljtv.com/live/l9wQtsVs.m3u8 
嘉荫综合,https://masterpull.hljtv.com/live/k5IX9frJ.m3u8 
克东综合,https://masterpull.hljtv.com/live/PO1DiGiN.m3u8 
克山综合,https://masterpull.hljtv.com/live/58lOw0L5.m3u8 
兰西综合,https://masterpull.hljtv.com/live/SYG06DEw.m3u8 
林甸综合,https://masterpull.hljtv.com/live/23PN6NW9.m3u8 
林口综合,https://masterpull.hljtv.com/live/pqheD07F.m3u8 
龙江综合,https://masterpull.hljtv.com/live/vRSdDMSR.m3u8 
密山综合,https://masterpull.hljtv.com/live/iYi97JTN.m3u8 
明水综合,https://masterpull.hljtv.com/live/bOJ0OStw.m3u8 
漠河综合,https://masterpull.hljtv.com/live/rlVvbTZN.m3u8 
穆棱新闻综合,https://masterpull.hljtv.com/live/5c9Mi3FV.m3u8 
讷河综合,https://masterpull.hljtv.com/live/PXWxDY1V.m3u8 
嫩江综合,https://masterpull.hljtv.com/live/hrSfaA6T.m3u8 
宁安综合,https://masterpull.hljtv.com/live/BV2wr0vH.m3u8 
七台河矿区综合,https://play-hsbj.vzan.com/slowlive/967809790087592502/live.m3u8 
七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8 
七台河新闻综合,https://masterpull.hljtv.com/live/9FZ7k2XF.m3u8 
齐齐哈尔经济法治,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8$移动 
齐齐哈尔新闻综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8$移动 
齐齐哈尔新闻综合,https://masterpull.hljtv.com/live/dUi8b96l.m3u8 
青冈综合,https://masterpull.hljtv.com/live/bJGIloJe.m3u8 
庆安综合,https://masterpull.hljtv.com/live/ayksl1Ur.m3u8 
尚志综合,https://masterpull.hljtv.com/live/EQnKvoc9.m3u8 
双鸭山公共,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8$移动 
双鸭山综合,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8$移动 
绥滨综合,https://masterpull.hljtv.com/live/DQiqZPCj.m3u8 
绥芬河综合,https://masterpull.hljtv.com/live/pXxFNIbi.m3u8 
绥化新闻综合,https://masterpull.hljtv.com/live/v4o2g1hs.m3u8 
绥棱综合,https://masterpull.hljtv.com/live/p7WSvrJJ.m3u8 
孙吴综合,https://masterpull.hljtv.com/live/eXFjvNaf.m3u8 
塔河综合,https://masterpull.hljtv.com/live/qXrATpGj.m3u8 
泰来综合,https://masterpull.hljtv.com/live/cfkAgOUK.m3u8 
汤原综合,https://masterpull.hljtv.com/live/lt2CmppY.m3u8 
铁力综合,https://masterpull.hljtv.com/live/iUtbDFud.m3u8 
望奎综合,https://masterpull.hljtv.com/live/d3loVdqX.m3u8 
五常综合,https://masterpull.hljtv.com/live/R9bOklLT.m3u8 
逊克综合,https://masterpull.hljtv.com/live/a0CULO9O.m3u8 
延寿综合,https://masterpull.hljtv.com/live/XBqKssjB.m3u8 
伊春新闻综合,https://masterpull.hljtv.com/live/vQtnS3vX.m3u8 
依安综合,https://masterpull.hljtv.com/live/4hhgo1mX.m3u8 
依兰综合,https://masterpull.hljtv.com/live/4sTJDdbE.m3u8 
友谊综合,https://masterpull.hljtv.com/live/LVpBWYXl.m3u8 
肇东综合,https://masterpull.hljtv.com/live/G84ZsUTP.m3u8 
肇源综合,https://masterpull.hljtv.com/live/XkQg7QSI.m3u8 
肇州综合,https://masterpull.hljtv.com/live/imOHYJ77.m3u8 
搞笑轮播,#genre# 
脱口秀大会播,http://1.62.64.252/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/tx.flv.huya.com/src/1423782031-1423782031-6115097259777458176-2847687518-10057-A-0-1.flv?wsSecret=996e2b7aeda4fae8f9603371f7a179f7&wsTime=65f0a89d&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_live&txyp=o%3Awx91%3B&fs=bgct 
吐槽大会一季,http://1.62.64.252/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/tx.flv.huya.com/src/1099531752750-1099531752750-86436105162850304-2199063628956-10057-A-0-1.flv?wsSecret=59fd137fe945dfe1aa3c7fa2c2511bf8&wsTime=65f0e278&fm=RFdxOEJjSjNoNkRKdDZUWV8kMF8kMV8kMl8kMw%3D%3D&ctype=huya_live&txyp=o%3Awx91%3B&fs=bgct 
吐槽大会二季,http://43.138.170.29:35455/yy/1354936145 
吐槽大会五季,http://43.138.170.29:35455/yy/1354889009 
娱乐扒叔轮播,http://43.138.170.29:35455/douyu/9624581 
轮播小品,http://tc-tct.douyucdn2.cn/dyliveflv3/10153463r0oBSmAG.flv?wsAuth=327f9acf257abce343423d9ca46ef9ae&token=cpn-androidmpro-0-10153463-ee6c60cb51b36154827caa4c2303ce140c03be821c37ac32&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3 
赵本山小品,https://www.goodiptv.club/douyu/9817716 
开心麻花小品,https://www.goodiptv.club/douyu/10153463 
宋小宝小品,https://www.goodiptv.club/douyu/9817729 
经典轮播,#genre# 
经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv 
熊猫功夫台,http://cfss.cc/cdn/yy/1507716299.flv 
影视大片1,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2 
影视大片2,http://tc-tct.douyucdn2.cn/dyliveflv1a/3637778raLSXdOdu_2000.m3u8 
影视大片3,http://tc-tct.douyucdn2.cn/dyliveflv1a/85894rmovieChow_2000p.m3u8 
经典剧场频道,http://live.dxms.top:80/dwy/jdjc.php 
经典清剧频道,http://live.dxms.top:80/dwy/jdqj.php 
经典天龙频道,http://live.dxms.top:80/dwy/jdtl.php 
经典金庸频道,http://live.dxms.top:80/dwy/jyjc.php 
经典喜剧频道,http://live.dxms.top:80/dwy/jdxj.php 
经典回忆频道,http://live.dxms.top:80/dwy/hyyy.php 
香港电影频道,http://live-cmvideo.cmread.com:80/wd_r2/virtuallive/5100180869/150/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=a78e73c9d50f677a369a589aace6f489 
重温经典频道,http://mtw.so/5NPX0U 
大吉大利影院,https://pull.kktv8.com/livekktv/128600025.flv 
绍兴影院频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8 
南京影院频道,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8 
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8 
鸿运当头㊣代,https://pull.kktv8.com/livekktv/99350550.flv 
神乐影院-1台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8 
神乐影院-2台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8 
喜剧电影,http://159.75.85.63:35455/douyu/9292492 
译制国语,http://159.75.85.63:35455/douyu/2436390 
豆瓣高分,http://159.75.85.63:35455/douyu/8770422 
冰冰经典,http://159.75.85.63:35455/douyu/74374 
瑶瑶恐怖,http://159.75.85.63:35455/douyu/2935323 
怡寶影原,http://159.75.85.63:35455/douyu/434971 
小黛兮影,http://159.75.85.63:35455/douyu/11553944 
萌小鬼片,http://159.75.85.63:35455/douyu/3928 
神乐影剧,http://159.75.85.63:35455/douyu/122402 
可乐影院,http://159.75.85.63:35455/douyu/20415 
小宇60帧,http://159.75.85.63:35455/douyu/323876 
電影劇場,http://159.75.85.63:35455/douyu/7575350 
漫威剧情,http://159.75.85.63:35455/douyu/6140589 
霍格沃茨,http://159.75.85.63:35455/douyu/8814650 
鱼宝恐怖,http://159.75.85.63:35455/douyu/1165374 
贝爷max,http://159.75.85.63:35455/douyu/4332 
贝爷影厅,http://159.75.85.63:35455/douyu/252802 
综道1,http://zby.xjqxz.top/zh01/live.m3u8 
综道2,http://zby.xjqxz.top/zh02/live.m3u8 
综道3,http://zby.xjqxz.top/zh03/live.m3u8 
综道8,http://zby.xjqxz.top/zh08/live.m3u8 
国院线2,http://zby.xjqxz.top/gcwx2/live.m3u8 
国院线3,http://zby.xjqxz.top/gcwx3/live.m3u8 
国院线5,http://zby.xjqxz.top/gcwx5/live.m3u8 
经典宫庭频道,http://live.dxms.top:80/dwy/gtjc.php 
经典三国频道,http://live.dxms.top:80/dwy/jdsg.php 
电影星爷@代,http://cfss.cc/cdn/hy/11342412.flv 
南京影院频道,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3 
邵氏影院@代,http://159.75.85.63:35455/douyu/4246519 
吃米滴虫✔原,http://159.75.85.63:35455/douyu/315457 
恐怖惊悚✔原,http://159.75.85.63:35455/douyu/96577 
欧美大片✔原,http://159.75.85.63:35455/douyu/2793084 
「轮播」经典影剧,http://lxajh.top/tv/douyu.php?id=3928 
「轮播」周星驰,http://huanqiuzhibo.cn/manifest/douyu.php?id=122402 
「轮播」恐怖电影2[1280*720],http://huanqiuzhibo.cn/manifest/douyu.php?id=96577 
「轮播」邵氏电影[1280*720],http://lxajh.top/tv/douyu.php?id=4246519 
「轮播」60帧电影,http://zzy789.xyz/douyu1.php?id=747764 
影视轮播,#genre# 
熊出没之探险日记,https://live.metshop.top/yy/1354930977 
忠烈杨家将,https://live.metshop.top/yy/1382749909 
盗慕笔记鬼灯,https://live.metshop.top/yy/1382765507 
张世豪带我飞,https://live.metshop.top/yy/23402146 
纪晓岚,https://live.metshop.top/yy/1354143978 
纪晓岚1,https://live.metshop.top/yy/1352227227 
鹿鼎记小春版,https://live.metshop.top/yy/28265277 
龙哥推荐神剧,https://live.metshop.top/yy/23512910 
神医喜来乐,https://live.metshop.top/yy/1382714119 
神雕侠侣,https://live.metshop.top/yy/1351762426 
倚天屠龙记,https://live.metshop.top/yy/1449856066 
天龙八部,https://live.metshop.top/yy/1351814644 
笑傲江湖,https://live.metshop.top/yy/1354936128 
鹿鼎记,https://live.metshop.top/yy/28265277 
寻秦记,https://live.metshop.top/yy/1382749900 
封神榜,https://live.metshop.top/yy/1353426319 
新白娘子传奇,https://live.metshop.top/yy/1354490667 
新白娘子传奇-修复版,https://live.metshop.top/yy/1354930969 
钟馗传说,https://live.metshop.top/yy/1382736839 
红楼梦,https://live.metshop.top/yy/1382745084 
三国演义,https://live.metshop.top/yy/1354936241 
西游记后传,https://live.metshop.top/yy/1353392400 
少年包青天,https://live.metshop.top/yy/38498680 
宰相刘罗锅,https://live.metshop.top/yy/1353892468 
神探狄仁杰,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351755386 
庆余年,http://diyp.112114.xyz/douyu/7489563 
陈情令,https://live.metshop.top/yy/1382745121 
知否知否,https://live.metshop.top/yy/21881901 
仙剑奇侠传,https://live.metshop.top/yy/1382749903 
金装四大才子,https://live.metshop.top/yy/1354926600 
公主嫁到,https://live.metshop.top/yy/1382736915 
耀舞长安,https://live.metshop.top/yy/1382741640 
上海滩,https://live.metshop.top/yy/1382745184 
大时代,https://live.metshop.top/yy/1354930891 
法证先锋,https://live.metshop.top/yy/1354930965 
陀枪师姐,https://live.metshop.top/yy/1382688521 
飞虎之潜行极战,https://live.metshop.top/yy/1354932420 
放羊的星星,https://live.metshop.top/yy/1355260662 
天道,https://live.metshop.top/yy/1382735574 
安家,https://live.metshop.top/yy/12086226 
欢乐颂,https://live.metshop.top/yy/1382735624 
平凡岁月,https://live.metshop.top/yy/1382745117 
苦乐村官,https://live.metshop.top/yy/1382736864 
斗鱼轮播,#genre# 
鬼片恐怖惊悚,http://43.138.170.29:35455/douyu/2935323  
恐怖故事,http://43.138.170.29:35455/douyu/2337939  
科幻动作,http://43.138.170.29:35455/douyu/4332  
怡寳影院,http://43.138.170.29:35455/douyu/434971  
粤语电影,http://43.138.170.29:35455/douyu/6566671  
苹果影院,http://43.138.170.29:35455/douyu/2793084  
午夜故事,http://43.138.170.29:35455/douyu/8722254  
译制国语,http://43.138.170.29:35455/douyu/2436390  
蚂蚱影院,http://43.138.170.29:35455/douyu/6079455  
纪录片,http://43.138.170.29:35455/douyu/4360438  
贝爷求生,http://43.138.170.29:35455/douyu/454867  
恐怖丧尸鬼片,http://43.138.170.29:35455/douyu/263824  
荒野建造者,http://43.138.170.29:35455/douyu/9611578  
邦德影院,http://43.138.170.29:35455/douyu/9292499  
特辑影院,http://43.138.170.29:35455/douyu/3637778  
惊悚影院,http://43.138.170.29:35455/douyu/96577  
吃米滴虫,http://43.138.170.29:35455/douyu/315457  
漫威影片,http://43.138.170.29:35455/douyu/6140589  
刘德华电影1,http://43.138.170.29:35455/douyu/2516864  
豆瓣高分,http://43.138.170.29:35455/douyu/8770422  
林正英电影2,http://43.138.170.29:35455/douyu/7356023  
宇哥电影,http://43.138.170.29:35455/douyu/413573  
贝爷影厅2,http://43.138.170.29:35455/douyu/36337  
霍格影片,http://43.138.170.29:35455/douyu/8814650  
冰冰经典电影,http://43.138.170.29:35455/douyu/74374  
避风港影院,http://43.138.170.29:35455/douyu/9826611 
恐怖经典,http://43.138.170.29:35455/douyu/1165374  
华语电影,http://43.138.170.29:35455/douyu/3928  
喜剧电影,http://43.138.170.29:35455/douyu/9292492  
一起看恐怖片,http://43.138.170.29:35455/douyu/9412287  
片荒的日子,http://43.138.170.29:35455/douyu/4258555  
大胡子魏,http://43.138.170.29:35455/douyu/8792763  
童年回忆,http://43.138.170.29:35455/douyu/8915074  
爆笑解说,http://43.138.170.29:35455/douyu/8317926  
爆笑解说,http://43.138.170.29:35455/douyu/2660125  
下饭神剧,http://43.138.170.29:35455/douyu/276200  
悬疑犯罪,http://43.138.170.29:35455/douyu/9171887  
不一样的电影,http://43.138.170.29:35455/douyu/2632223 
科幻影视解说,http://43.138.170.29:35455/douyu/3508304  
开心锤锤,http://43.138.170.29:35455/douyu/9018297  
凛冬之地,http://43.138.170.29:35455/douyu/8945323  
看美剧,http://43.138.170.29:35455/douyu/8869614  
动漫直播,http://43.138.170.29:35455/douyu/1487654  
云南地方,#genre# 
云南卫视,http://ynxsj.7766.org:9901/tsfile/live/0119_1.m3u8 
云南都市,http://ynxsj.7766.org:9901/tsfile/live/1000_1.m3u8 
云南生活,http://ynxsj.7766.org:9901/tsfile/live/1001_1.m3u8 
云南娱乐,http://ynxsj.7766.org:9901/tsfile/live/1002_1.m3u8 
云南影视,http://ynxsj.7766.org:9901/tsfile/live/1003_1.m3u8 
云南康旅,http://ynxsj.7766.org:9901/tsfile/live/1004_1.m3u8 
云南少儿,http://ynxsj.7766.org:9901/tsfile/live/1006_1.m3u8 
昆明影视,http://ynxsj.7766.org:9901/tsfile/live/1016_1.m3u8 
昆明新闻,http://ynxsj.7766.org:9901/tsfile/live/1019_1.m3u8 
昆明科教,http://ynxsj.7766.org:9901/tsfile/live/1010_1.m3u8 
昆明教育,http://ynxsj.7766.org:9901/tsfile/live/1012_1.m3u8 

